count,id,Condition,label,show_label,frequency,fill_color
1,597,P0.5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,597,P1,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,597,P5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
2,598,clade_who,Omicron,Omicron,1.4023278642546626e-4,#EB6046
2,598,Nextclade_pango,HZ.1,NA,1.4023278642546626e-4,#EB6046
2,598,P0.1,XBB.1.5,NA,1.4023278642546626e-4,#EB6046
2,598,P0.5,XBB.1.5,XBB.1.5,1.4023278642546626e-4,#EB6046
2,598,P1,XBB.1.5,XBB.1.5,1.4023278642546626e-4,#EB6046
2,598,P5,XBB.1.5,XBB.1.5,1.4023278642546626e-4,#EB6046
1,599,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,599,Nextclade_pango,HZ.2,NA,7.011639321273313e-5,#EB6046
1,599,P0.1,XBB.1.5,NA,7.011639321273313e-5,#EB6046
1,599,P0.5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,599,P1,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,599,P5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,600,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,600,Nextclade_pango,JD.1.2,NA,7.011639321273313e-5,#EB6046
1,600,P0.1,XBB.1.5,NA,7.011639321273313e-5,#EB6046
1,600,P0.5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,600,P1,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,600,P5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,601,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,601,Nextclade_pango,JD.1.2.1,NA,7.011639321273313e-5,#EB6046
1,601,P0.1,XBB.1.5,NA,7.011639321273313e-5,#EB6046
1,601,P0.5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,601,P1,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,601,P5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
633,602,clade_who,Omicron,Omicron,0.044383676903660074,#EB6046
633,602,Nextclade_pango,XBB.1.5,NA,0.044383676903660074,#EB6046
633,602,P0.1,XBB.1.5,NA,0.044383676903660074,#EB6046
633,602,P0.5,XBB.1.5,XBB.1.5,0.044383676903660074,#EB6046
633,602,P1,XBB.1.5,XBB.1.5,0.044383676903660074,#EB6046
633,602,P5,XBB.1.5,XBB.1.5,0.044383676903660074,#EB6046
6,603,clade_who,Omicron,Omicron,4.2069835927639884e-4,#EB6046
6,603,Nextclade_pango,XBB.1.5.1,NA,4.2069835927639884e-4,#EB6046
6,603,P0.1,XBB.1.5,NA,4.2069835927639884e-4,#EB6046
6,603,P0.5,XBB.1.5,XBB.1.5,4.2069835927639884e-4,#EB6046
6,603,P1,XBB.1.5,XBB.1.5,4.2069835927639884e-4,#EB6046
6,603,P5,XBB.1.5,XBB.1.5,4.2069835927639884e-4,#EB6046
4,604,clade_who,Omicron,Omicron,2.804655728509325e-4,#EB6046
4,604,Nextclade_pango,XBB.1.5.10,NA,2.804655728509325e-4,#EB6046
4,604,P0.1,XBB.1.5,NA,2.804655728509325e-4,#EB6046
4,604,P0.5,XBB.1.5,XBB.1.5,2.804655728509325e-4,#EB6046
4,604,P1,XBB.1.5,XBB.1.5,2.804655728509325e-4,#EB6046
4,604,P5,XBB.1.5,XBB.1.5,2.804655728509325e-4,#EB6046
2,605,clade_who,Omicron,Omicron,1.4023278642546626e-4,#EB6046
2,605,Nextclade_pango,XBB.1.5.100,NA,1.4023278642546626e-4,#EB6046
2,605,P0.1,XBB.1.5,NA,1.4023278642546626e-4,#EB6046
2,605,P0.5,XBB.1.5,XBB.1.5,1.4023278642546626e-4,#EB6046
2,605,P1,XBB.1.5,XBB.1.5,1.4023278642546626e-4,#EB6046
2,605,P5,XBB.1.5,XBB.1.5,1.4023278642546626e-4,#EB6046
5,606,clade_who,Omicron,Omicron,3.505819660636657e-4,#EB6046
5,606,Nextclade_pango,XBB.1.5.103,NA,3.505819660636657e-4,#EB6046
5,606,P0.1,XBB.1.5,NA,3.505819660636657e-4,#EB6046
5,606,P0.5,XBB.1.5,XBB.1.5,3.505819660636657e-4,#EB6046
5,606,P1,XBB.1.5,XBB.1.5,3.505819660636657e-4,#EB6046
5,606,P5,XBB.1.5,XBB.1.5,3.505819660636657e-4,#EB6046
1,607,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,607,Nextclade_pango,XBB.1.5.106,NA,7.011639321273313e-5,#EB6046
1,607,P0.1,XBB.1.5,NA,7.011639321273313e-5,#EB6046
1,607,P0.5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,607,P1,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,607,P5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
3,608,clade_who,Omicron,Omicron,2.1034917963819942e-4,#EB6046
3,608,Nextclade_pango,XBB.1.5.11,NA,2.1034917963819942e-4,#EB6046
3,608,P0.1,XBB.1.5,NA,2.1034917963819942e-4,#EB6046
3,608,P0.5,XBB.1.5,XBB.1.5,2.1034917963819942e-4,#EB6046
3,608,P1,XBB.1.5,XBB.1.5,2.1034917963819942e-4,#EB6046
3,608,P5,XBB.1.5,XBB.1.5,2.1034917963819942e-4,#EB6046
4,609,clade_who,Omicron,Omicron,2.804655728509325e-4,#EB6046
4,609,Nextclade_pango,XBB.1.5.12,NA,2.804655728509325e-4,#EB6046
4,609,P0.1,XBB.1.5,NA,2.804655728509325e-4,#EB6046
4,609,P0.5,XBB.1.5,XBB.1.5,2.804655728509325e-4,#EB6046
4,609,P1,XBB.1.5,XBB.1.5,2.804655728509325e-4,#EB6046
4,609,P5,XBB.1.5,XBB.1.5,2.804655728509325e-4,#EB6046
4,610,clade_who,Omicron,Omicron,2.804655728509325e-4,#EB6046
4,610,Nextclade_pango,XBB.1.5.16,NA,2.804655728509325e-4,#EB6046
4,610,P0.1,XBB.1.5,NA,2.804655728509325e-4,#EB6046
4,610,P0.5,XBB.1.5,XBB.1.5,2.804655728509325e-4,#EB6046
4,610,P1,XBB.1.5,XBB.1.5,2.804655728509325e-4,#EB6046
4,610,P5,XBB.1.5,XBB.1.5,2.804655728509325e-4,#EB6046
7,611,clade_who,Omicron,Omicron,4.90814752489132e-4,#EB6046
7,611,Nextclade_pango,XBB.1.5.17,NA,4.90814752489132e-4,#EB6046
7,611,P0.1,XBB.1.5,NA,4.90814752489132e-4,#EB6046
7,611,P0.5,XBB.1.5,XBB.1.5,4.90814752489132e-4,#EB6046
7,611,P1,XBB.1.5,XBB.1.5,4.90814752489132e-4,#EB6046
7,611,P5,XBB.1.5,XBB.1.5,4.90814752489132e-4,#EB6046
1,612,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,612,Nextclade_pango,XBB.1.5.18,NA,7.011639321273313e-5,#EB6046
1,612,P0.1,XBB.1.5,NA,7.011639321273313e-5,#EB6046
1,612,P0.5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,612,P1,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,612,P5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
4,613,clade_who,Omicron,Omicron,2.804655728509325e-4,#EB6046
4,613,Nextclade_pango,XBB.1.5.19,NA,2.804655728509325e-4,#EB6046
4,613,P0.1,XBB.1.5,NA,2.804655728509325e-4,#EB6046
4,613,P0.5,XBB.1.5,XBB.1.5,2.804655728509325e-4,#EB6046
4,613,P1,XBB.1.5,XBB.1.5,2.804655728509325e-4,#EB6046
4,613,P5,XBB.1.5,XBB.1.5,2.804655728509325e-4,#EB6046
8,614,clade_who,Omicron,Omicron,5.60931145701865e-4,#EB6046
8,614,Nextclade_pango,XBB.1.5.2,NA,5.60931145701865e-4,#EB6046
8,614,P0.1,XBB.1.5,NA,5.60931145701865e-4,#EB6046
8,614,P0.5,XBB.1.5,XBB.1.5,5.60931145701865e-4,#EB6046
8,614,P1,XBB.1.5,XBB.1.5,5.60931145701865e-4,#EB6046
8,614,P5,XBB.1.5,XBB.1.5,5.60931145701865e-4,#EB6046
2,615,clade_who,Omicron,Omicron,1.4023278642546626e-4,#EB6046
2,615,Nextclade_pango,XBB.1.5.20,NA,1.4023278642546626e-4,#EB6046
2,615,P0.1,XBB.1.5,NA,1.4023278642546626e-4,#EB6046
2,615,P0.5,XBB.1.5,XBB.1.5,1.4023278642546626e-4,#EB6046
2,615,P1,XBB.1.5,XBB.1.5,1.4023278642546626e-4,#EB6046
2,615,P5,XBB.1.5,XBB.1.5,1.4023278642546626e-4,#EB6046
1,616,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,616,Nextclade_pango,XBB.1.5.23,NA,7.011639321273313e-5,#EB6046
1,616,P0.1,XBB.1.5,NA,7.011639321273313e-5,#EB6046
1,616,P0.5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,616,P1,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,616,P5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
6,617,clade_who,Omicron,Omicron,4.2069835927639884e-4,#EB6046
6,617,Nextclade_pango,XBB.1.5.28,NA,4.2069835927639884e-4,#EB6046
6,617,P0.1,XBB.1.5,NA,4.2069835927639884e-4,#EB6046
6,617,P0.5,XBB.1.5,XBB.1.5,4.2069835927639884e-4,#EB6046
6,617,P1,XBB.1.5,XBB.1.5,4.2069835927639884e-4,#EB6046
6,617,P5,XBB.1.5,XBB.1.5,4.2069835927639884e-4,#EB6046
1,618,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,618,Nextclade_pango,XBB.1.5.3,NA,7.011639321273313e-5,#EB6046
1,618,P0.1,XBB.1.5,NA,7.011639321273313e-5,#EB6046
1,618,P0.5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,618,P1,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,618,P5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
4,619,clade_who,Omicron,Omicron,2.804655728509325e-4,#EB6046
4,619,Nextclade_pango,XBB.1.5.30,NA,2.804655728509325e-4,#EB6046
4,619,P0.1,XBB.1.5,NA,2.804655728509325e-4,#EB6046
4,619,P0.5,XBB.1.5,XBB.1.5,2.804655728509325e-4,#EB6046
4,619,P1,XBB.1.5,XBB.1.5,2.804655728509325e-4,#EB6046
4,619,P5,XBB.1.5,XBB.1.5,2.804655728509325e-4,#EB6046
1,620,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,620,Nextclade_pango,XBB.1.5.31,NA,7.011639321273313e-5,#EB6046
1,620,P0.1,XBB.1.5,NA,7.011639321273313e-5,#EB6046
1,620,P0.5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,620,P1,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,620,P5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,621,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,621,Nextclade_pango,XBB.1.5.33,NA,7.011639321273313e-5,#EB6046
1,621,P0.1,XBB.1.5,NA,7.011639321273313e-5,#EB6046
1,621,P0.5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,621,P1,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,621,P5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,622,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,622,Nextclade_pango,XBB.1.5.36,NA,7.011639321273313e-5,#EB6046
1,622,P0.1,XBB.1.5,NA,7.011639321273313e-5,#EB6046
1,622,P0.5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,622,P1,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,622,P5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,623,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,623,Nextclade_pango,XBB.1.5.37,NA,7.011639321273313e-5,#EB6046
1,623,P0.1,XBB.1.5,NA,7.011639321273313e-5,#EB6046
1,623,P0.5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,623,P1,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,623,P5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
3,624,clade_who,Omicron,Omicron,2.1034917963819942e-4,#EB6046
3,624,Nextclade_pango,XBB.1.5.38,NA,2.1034917963819942e-4,#EB6046
3,624,P0.1,XBB.1.5,NA,2.1034917963819942e-4,#EB6046
3,624,P0.5,XBB.1.5,XBB.1.5,2.1034917963819942e-4,#EB6046
3,624,P1,XBB.1.5,XBB.1.5,2.1034917963819942e-4,#EB6046
3,624,P5,XBB.1.5,XBB.1.5,2.1034917963819942e-4,#EB6046
2,625,clade_who,Omicron,Omicron,1.4023278642546626e-4,#EB6046
2,625,Nextclade_pango,XBB.1.5.39,NA,1.4023278642546626e-4,#EB6046
2,625,P0.1,XBB.1.5,NA,1.4023278642546626e-4,#EB6046
2,625,P0.5,XBB.1.5,XBB.1.5,1.4023278642546626e-4,#EB6046
2,625,P1,XBB.1.5,XBB.1.5,1.4023278642546626e-4,#EB6046
2,625,P5,XBB.1.5,XBB.1.5,1.4023278642546626e-4,#EB6046
5,626,clade_who,Omicron,Omicron,3.505819660636657e-4,#EB6046
5,626,Nextclade_pango,XBB.1.5.4,NA,3.505819660636657e-4,#EB6046
5,626,P0.1,XBB.1.5,NA,3.505819660636657e-4,#EB6046
5,626,P0.5,XBB.1.5,XBB.1.5,3.505819660636657e-4,#EB6046
5,626,P1,XBB.1.5,XBB.1.5,3.505819660636657e-4,#EB6046
5,626,P5,XBB.1.5,XBB.1.5,3.505819660636657e-4,#EB6046
1,627,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,627,Nextclade_pango,XBB.1.5.41,NA,7.011639321273313e-5,#EB6046
1,627,P0.1,XBB.1.5,NA,7.011639321273313e-5,#EB6046
1,627,P0.5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,627,P1,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,627,P5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,628,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,628,Nextclade_pango,XBB.1.5.42,NA,7.011639321273313e-5,#EB6046
1,628,P0.1,XBB.1.5,NA,7.011639321273313e-5,#EB6046
1,628,P0.5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,628,P1,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,628,P5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,629,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,629,Nextclade_pango,XBB.1.5.5,NA,7.011639321273313e-5,#EB6046
1,629,P0.1,XBB.1.5,NA,7.011639321273313e-5,#EB6046
1,629,P0.5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,629,P1,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,629,P5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,630,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,630,Nextclade_pango,XBB.1.5.51,NA,7.011639321273313e-5,#EB6046
1,630,P0.1,XBB.1.5,NA,7.011639321273313e-5,#EB6046
1,630,P0.5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,630,P1,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,630,P5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,631,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,631,Nextclade_pango,XBB.1.5.61,NA,7.011639321273313e-5,#EB6046
1,631,P0.1,XBB.1.5,NA,7.011639321273313e-5,#EB6046
1,631,P0.5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,631,P1,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,631,P5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
4,632,clade_who,Omicron,Omicron,2.804655728509325e-4,#EB6046
4,632,Nextclade_pango,XBB.1.5.62,NA,2.804655728509325e-4,#EB6046
4,632,P0.1,XBB.1.5,NA,2.804655728509325e-4,#EB6046
4,632,P0.5,XBB.1.5,XBB.1.5,2.804655728509325e-4,#EB6046
4,632,P1,XBB.1.5,XBB.1.5,2.804655728509325e-4,#EB6046
4,632,P5,XBB.1.5,XBB.1.5,2.804655728509325e-4,#EB6046
1,633,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,633,Nextclade_pango,XBB.1.5.66,NA,7.011639321273313e-5,#EB6046
1,633,P0.1,XBB.1.5,NA,7.011639321273313e-5,#EB6046
1,633,P0.5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,633,P1,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,633,P5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
6,634,clade_who,Omicron,Omicron,4.2069835927639884e-4,#EB6046
6,634,Nextclade_pango,XBB.1.5.67,NA,4.2069835927639884e-4,#EB6046
6,634,P0.1,XBB.1.5,NA,4.2069835927639884e-4,#EB6046
6,634,P0.5,XBB.1.5,XBB.1.5,4.2069835927639884e-4,#EB6046
6,634,P1,XBB.1.5,XBB.1.5,4.2069835927639884e-4,#EB6046
6,634,P5,XBB.1.5,XBB.1.5,4.2069835927639884e-4,#EB6046
1,635,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,635,Nextclade_pango,XBB.1.5.69,NA,7.011639321273313e-5,#EB6046
1,635,P0.1,XBB.1.5,NA,7.011639321273313e-5,#EB6046
1,635,P0.5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,635,P1,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,635,P5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
2,636,clade_who,Omicron,Omicron,1.4023278642546626e-4,#EB6046
2,636,Nextclade_pango,XBB.1.5.7,NA,1.4023278642546626e-4,#EB6046
2,636,P0.1,XBB.1.5,NA,1.4023278642546626e-4,#EB6046
2,636,P0.5,XBB.1.5,XBB.1.5,1.4023278642546626e-4,#EB6046
2,636,P1,XBB.1.5,XBB.1.5,1.4023278642546626e-4,#EB6046
2,636,P5,XBB.1.5,XBB.1.5,1.4023278642546626e-4,#EB6046
1,637,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,637,Nextclade_pango,XBB.1.5.73,NA,7.011639321273313e-5,#EB6046
1,637,P0.1,XBB.1.5,NA,7.011639321273313e-5,#EB6046
1,637,P0.5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,637,P1,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,637,P5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
2,638,clade_who,Omicron,Omicron,1.4023278642546626e-4,#EB6046
2,638,Nextclade_pango,XBB.1.5.77,NA,1.4023278642546626e-4,#EB6046
2,638,P0.1,XBB.1.5,NA,1.4023278642546626e-4,#EB6046
2,638,P0.5,XBB.1.5,XBB.1.5,1.4023278642546626e-4,#EB6046
2,638,P1,XBB.1.5,XBB.1.5,1.4023278642546626e-4,#EB6046
2,638,P5,XBB.1.5,XBB.1.5,1.4023278642546626e-4,#EB6046
3,639,clade_who,Omicron,Omicron,2.1034917963819942e-4,#EB6046
3,639,Nextclade_pango,XBB.1.5.8,NA,2.1034917963819942e-4,#EB6046
3,639,P0.1,XBB.1.5,NA,2.1034917963819942e-4,#EB6046
3,639,P0.5,XBB.1.5,XBB.1.5,2.1034917963819942e-4,#EB6046
3,639,P1,XBB.1.5,XBB.1.5,2.1034917963819942e-4,#EB6046
3,639,P5,XBB.1.5,XBB.1.5,2.1034917963819942e-4,#EB6046
2,640,clade_who,Omicron,Omicron,1.4023278642546626e-4,#EB6046
2,640,Nextclade_pango,XBB.1.5.91,NA,1.4023278642546626e-4,#EB6046
2,640,P0.1,XBB.1.5,NA,1.4023278642546626e-4,#EB6046
2,640,P0.5,XBB.1.5,XBB.1.5,1.4023278642546626e-4,#EB6046
2,640,P1,XBB.1.5,XBB.1.5,1.4023278642546626e-4,#EB6046
2,640,P5,XBB.1.5,XBB.1.5,1.4023278642546626e-4,#EB6046
1,641,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,641,Nextclade_pango,XBB.1.5.95,NA,7.011639321273313e-5,#EB6046
1,641,P0.1,XBB.1.5,NA,7.011639321273313e-5,#EB6046
1,641,P0.5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,641,P1,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,641,P5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,642,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,642,Nextclade_pango,XBB.1.5.96,NA,7.011639321273313e-5,#EB6046
1,642,P0.1,XBB.1.5,NA,7.011639321273313e-5,#EB6046
1,642,P0.5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,642,P1,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,642,P5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,643,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,643,Nextclade_pango,EK.2.1,NA,7.011639321273313e-5,#EB6046
1,643,P0.1,XBB.1.5.13,NA,7.011639321273313e-5,#EB6046
1,643,P0.5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,643,P1,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
1,643,P5,XBB.1.5,XBB.1.5,7.011639321273313e-5,#EB6046
17,644,clade_who,Omicron,Omicron,0.0011919786846164634,#EB6046
17,644,Nextclade_pango,XBB.1.5.13,NA,0.0011919786846164634,#EB6046
17,644,P0.1,XBB.1.5.13,NA,0.0011919786846164634,#EB6046
17,644,P0.5,XBB.1.5,XBB.1.5,0.0011919786846164634,#EB6046
17,644,P1,XBB.1.5,XBB.1.5,0.0011919786846164634,#EB6046
17,644,P5,XBB.1.5,XBB.1.5,0.0011919786846164634,#EB6046
12,645,clade_who,Omicron,Omicron,8.413967185527977e-4,#EB6046
12,645,Nextclade_pango,FD.2,NA,8.413967185527977e-4,#EB6046
12,645,P0.1,XBB.1.5.15,NA,8.413967185527977e-4,#EB6046
12,645,P0.5,XBB.1.5,XBB.1.5,8.413967185527977e-4,#EB6046
12,645,P1,XBB.1.5,XBB.1.5,8.413967185527977e-4,#EB6046
12,645,P5,XBB.1.5,XBB.1.5,8.413967185527977e-4,#EB6046
5,646,clade_who,Omicron,Omicron,3.505819660636657e-4,#EB6046
5,646,Nextclade_pango,FD.4,NA,3.505819660636657e-4,#EB6046
5,646,P0.1,XBB.1.5.15,NA,3.505819660636657e-4,#EB6046
5,646,P0.5,XBB.1.5,XBB.1.5,3.505819660636657e-4,#EB6046
5,646,P1,XBB.1.5,XBB.1.5,3.505819660636657e-4,#EB6046
5,646,P5,XBB.1.5,XBB.1.5,3.505819660636657e-4,#EB6046
10,647,clade_who,Omicron,Omicron,7.011639321273314e-4,#EB6046
10,647,Nextclade_pango,XBB.1.5.15,NA,7.011639321273314e-4,#EB6046
10,647,P0.1,XBB.1.5.15,NA,7.011639321273314e-4,#EB6046
10,647,P0.5,XBB.1.5,XBB.1.5,7.011639321273314e-4,#EB6046
10,647,P1,XBB.1.5,XBB.1.5,7.011639321273314e-4,#EB6046
10,647,P5,XBB.1.5,XBB.1.5,7.011639321273314e-4,#EB6046
32,648,clade_who,Omicron,Omicron,0.00224372458280746,#EB6046
32,648,Nextclade_pango,XBB.1.5.72,NA,0.00224372458280746,#EB6046
32,648,P0.1,XBB.1.5.72,NA,0.00224372458280746,#EB6046
32,648,P0.5,XBB.1.5,XBB.1.5,0.00224372458280746,#EB6046
32,648,P1,XBB.1.5,XBB.1.5,0.00224372458280746,#EB6046
32,648,P5,XBB.1.5,XBB.1.5,0.00224372458280746,#EB6046
1,649,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,649,Nextclade_pango,FL.1,NA,7.011639321273313e-5,#EB6046
1,649,P0.1,XBB.1.9.1,NA,7.011639321273313e-5,#EB6046
1,649,P0.5,XBB.1,XBB.1,7.011639321273313e-5,#EB6046
1,649,P1,XBB.1,XBB.1,7.011639321273313e-5,#EB6046
1,649,P5,XBB.1,XBB.1,7.011639321273313e-5,#EB6046
1,650,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,650,Nextclade_pango,FL.1.4,NA,7.011639321273313e-5,#EB6046
1,650,P0.1,XBB.1.9.1,NA,7.011639321273313e-5,#EB6046
1,650,P0.5,XBB.1,XBB.1,7.011639321273313e-5,#EB6046
1,650,P1,XBB.1,XBB.1,7.011639321273313e-5,#EB6046
1,650,P5,XBB.1,XBB.1,7.011639321273313e-5,#EB6046
1,651,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,651,Nextclade_pango,FL.10,NA,7.011639321273313e-5,#EB6046
1,651,P0.1,XBB.1.9.1,NA,7.011639321273313e-5,#EB6046
1,651,P0.5,XBB.1,XBB.1,7.011639321273313e-5,#EB6046
1,651,P1,XBB.1,XBB.1,7.011639321273313e-5,#EB6046
1,651,P5,XBB.1,XBB.1,7.011639321273313e-5,#EB6046
1,652,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,652,Nextclade_pango,FL.10.1,NA,7.011639321273313e-5,#EB6046
1,652,P0.1,XBB.1.9.1,NA,7.011639321273313e-5,#EB6046
1,652,P0.5,XBB.1,XBB.1,7.011639321273313e-5,#EB6046
1,652,P1,XBB.1,XBB.1,7.011639321273313e-5,#EB6046
1,652,P5,XBB.1,XBB.1,7.011639321273313e-5,#EB6046
1,653,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,653,Nextclade_pango,FL.10.3,NA,7.011639321273313e-5,#EB6046
1,653,P0.1,XBB.1.9.1,NA,7.011639321273313e-5,#EB6046
1,653,P0.5,XBB.1,XBB.1,7.011639321273313e-5,#EB6046
1,653,P1,XBB.1,XBB.1,7.011639321273313e-5,#EB6046
1,653,P5,XBB.1,XBB.1,7.011639321273313e-5,#EB6046
1,654,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,654,Nextclade_pango,FL.13,NA,7.011639321273313e-5,#EB6046
1,654,P0.1,XBB.1.9.1,NA,7.011639321273313e-5,#EB6046
1,654,P0.5,XBB.1,XBB.1,7.011639321273313e-5,#EB6046
1,654,P1,XBB.1,XBB.1,7.011639321273313e-5,#EB6046
1,654,P5,XBB.1,XBB.1,7.011639321273313e-5,#EB6046
3,655,clade_who,Omicron,Omicron,2.1034917963819942e-4,#EB6046
3,655,Nextclade_pango,FL.13.2,NA,2.1034917963819942e-4,#EB6046
3,655,P0.1,XBB.1.9.1,NA,2.1034917963819942e-4,#EB6046
3,655,P0.5,XBB.1,XBB.1,2.1034917963819942e-4,#EB6046
3,655,P1,XBB.1,XBB.1,2.1034917963819942e-4,#EB6046
3,655,P5,XBB.1,XBB.1,2.1034917963819942e-4,#EB6046
1,656,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,656,Nextclade_pango,FL.15.1.1,NA,7.011639321273313e-5,#EB6046
