ASSEMBLY_RUN,SAMPLE_NAME,ct_modified,Prefilt_reads,set,ASSEMBLY_QUALITY
FAT57428_01,PV76382,23.463250870000003,6747,ALL,Passed
FAT57428_01,PV76383,17.28335512,32844,BM,Passed
FAT57428_01,PV76386,19.6,22804,ALL,Passed
FAT57428_01,PV76387,20.5,14808,ALL,Passed
FAT57428_01,PV76388,19.8,7655,ALL,Passed
FAT57428_01,PV76389,19.3,27571,ALL,Passed
FAT57428_01,PV76390,20.49119524,2152,ALL,Passed
FAT57428_01,PV76393,21.59489411,19344,ALL,Passed
FAT57428_01,PV76394,18.615694555,1472,ALL,Passed
FAT57428_01,PV76396,26.024721695,271,ALL,Passed
FAT57428_01,PV76399,19.884864325000002,172,ALL,Failed
FAV93231_01,PV76468,19.3,7965,ALL,Passed
FAT56064_01,PV76601,21.88578926,3755,ALL,Passed
FAT56064_01,PV76602,15.313919325,15078,BM,Passed
FAT56064_01,PV76605,19.45856164,7096,BM,Passed
FAT56064_01,PV76615,20.427551370000003,11830,BM,Passed
FAT56064_01,PV76619,17.5,9618,BM,Passed
FAT56064_01,PV76620,21.3854584,2805,BM,Passed
FAT56064_01,PV76627,21.300771675,5289,BM,Passed
FAT56064_01,PV76628,20.57418402,4319,ALL,Passed
FAT56064_01,PV76629,16.82846924,11114,ALL,Passed
FAT56064_01,PV76630,18.78644819,6190,BM,Passed
FAT56064_01,PV76636,19.534884544999997,9158,BM,Passed
FAT56064_01,PV76639,21.315634915,2402,BM,Passed
FAT56064_01,PV76647,19,5463,ALL,Passed
FAT56064_01,PV76648,17.46058902,14868,BM,Passed
FAT56064_01,PV76650,21.4,6306,BM,Passed
FAT56064_01,PV76654,22,1918,BM,Passed
FAT56064_01,PV76659,17.618663195,10219,BM,Passed
FAT56064_01,PV76664,17.30070968,7066,BM,Passed
FAT56064_01,PV76675,18.786937549999998,9997,BM,Passed
FAT56064_01,PV76679,17.9,6704,ALL,Passed
FAT56064_01,PV76680,14.4,9524,ALL,Passed
FAT56064_01,PV76681,19.830240755,10189,ALL,Passed
FAT56064_01,PV76697,14.72133204,13145,ALL,Passed
FAT56064_01,PV76698,16.714759790000002,8773,BM,Passed
FAT56064_01,PV76703,21.99910985,1507,ALL,Passed
FAT56064_01,PV76706,20.729163040000003,3426,ALL,Passed
FAT56064_01,PV76713,19.17648299,1314,ALL,Passed
FAT56064_01,PV76715,17.014274175,9992,ALL,Passed
FAT56064_01,PV76719,20.6,3146,BM,Passed
FAT56064_01,PV76722,20.10357356,7835,ALL,Passed
FAT56064_01,PV76729,20.52320073,6867,ALL,Passed
FAT56064_01,PV76734,16.6,5011,ALL,Passed
FAT56064_01,PV76737,21.1,4231,ALL,Passed
FAT56064_01,PV76738,21.67796948,6871,ALL,Passed
FAT56064_01,PV76740,16.1,5513,ALL,Passed
FAT56064_01,PV76741,21.570014255,3666,BM,Passed
FAT56064_01,PV76743,20.9,2484,ALL,Passed
FAT56064_01,PV76744,19.861647595,3661,ALL,Passed
FAT56064_01,PV76746,19.79297846,3993,ALL,Passed
FAT56064_01,PV76747,18.89077897,5987,ALL,Passed
FAT56064_01,PV76749,15.4,5688,ALL,Passed
FAT56064_01,PV76761,19.08038387,1604,ALL,Passed
FAT56064_01,PV76762,19.733840115,7679,ALL,Passed
FAT56064_01,PV76772,15.84541548,11464,ALL,Passed
FAT56064_01,PV76782,19.327580305,1993,ALL,Passed
FAT61758_01,PV76978,20.737544115,2484,BM,Passed
FAT61758_01,PV76985,20.31405666,12296,BM,Passed
FAT61758_01,PV76988,27.11854447,374,BM,Passed
FAT61758_01,PV76992,22.014848569999998,8871,BM,Passed
FAT61758_01,PV76994,26.323839095,451,BM,Passed
FAT61758_01,PV76997,20.1,8363,BM,Passed
FAT61758_01,PV77000,27.9,279,BM,Passed
FAT61758_01,PV77001,19.8,9644,BM,Passed
FAT61758_01,PV77002,17.2,16086,BM,Passed
FAT61758_01,PV77004,27.010762235,391,BM,Passed
FAT61758_01,PV77005,25.600061025000002,1212,BM,Passed
FAT61758_01,PV77006,22.90614236,4115,ALL,Passed
FAT61758_01,PV77009,24.7,915,BM,Passed
FAT61758_01,PV77016,24.99587413,994,BM,Passed
FAT61758_01,PV77017,22.545261115000002,3811,BM,Passed
FAT61758_01,PV77023,19.5,11426,BM,Passed
FAT61758_01,PV77024,14.5,26552,BM,Passed
FAT61758_01,PV77025,21.2,1164,BM,Passed
FAT61758_01,PV77027,19.2,12887,BM,Passed
FAT61758_01,PV77028,13.3,20193,BM,Passed
FAT61758_01,PV77029,26.7,153,BM,Passed
FAT61758_01,PV77030,25.7,132,BM,Passed
FAT61758_01,PV77033,20.7,3686,BM,Passed
FAT61758_01,PV77034,21.4,6429,BM,Passed
FAT61758_01,PV77035,26.338699095,23,BM,Passed
FAT61758_01,PV77039,23.31431851,3543,BM,Passed
FAT61758_01,PV77042,17.940630149999997,18970,BM,Passed
FAT61758_01,PV77043,19.3,18874,BM,Passed
FAT61758_01,PV77044,16.9,20304,BM,Passed
FAT61758_01,PV77045,18.510662375000003,16272,BM,Passed
FAT61758_01,PV77046,15.7,21097,BM,Passed
FAT61758_01,PV77048,24.889913905,754,BM,Passed
FAT61758_01,PV77049,16,30740,BM,Passed
FAT61758_01,PV77051,19.9,10349,BM,Passed
FAT61758_01,PV77054,24.7,315,BM,Passed
FAT61758_01,PV77055,22.943252805,2059,ALL,Passed
FAT61758_01,PV77058,25.5,164,ALL,Passed
FAT61758_01,PV77059,22.9,5638,BM,Passed
FAT61758_01,PV77060,21.35045426,1271,BM,Passed
FAT61758_01,PV77061,18.8,20193,BM,Passed
FAT61758_01,PV77066,24.67527032,939,BM,Passed
FAT61758_01,PV77067,18.203629865,36360,BM,Passed
FAT61758_01,PV77069,19.514627295,1083,BM,Passed
FAT61758_01,PV77070,21.823009640000002,6391,BM,Passed
FAT61758_01,PV77071,24.123691960000002,21,ALL,Passed
FAT61758_01,PV77072,26.250337835,231,BM,Passed
FAT61758_01,PV77075,19.656930145,11594,BM,Passed
FAT61758_01,PV77077,26.729359445,490,BM,Passed
FAT61758_01,PV77079,22.17504381,3572,BM,Passed
FAT61758_01,PV77082,23.073624244999998,2213,BM,Passed
FAT61758_01,PV77083,21.579858369999997,4329,BM,Passed
FAT61758_01,PV77085,22.2,633,BM,Passed
FAT61758_01,PV77086,18.369399125,5408,BM,Passed
FAT61758_01,PV77088,17.40620395,9773,BM,Passed
FAT61758_01,PV77089,19.3,12169,BM,Passed
FAT61758_01,PV77091,24.1,106,BM,Passed
FAT61758_01,PV77096,16.8,10558,BM,Passed
FAT61758_01,PV77101,22.2,359,BM,Passed
FAT61758_01,PV77102,24.088430369999998,2023,BM,Passed
FAT61758_01,PV77104,26.868426855,34,ALL,Passed
FAT61758_01,PV77105,26.2,850,BM,Passed
FAT61758_01,PV77107,20.9,6561,ALL,Passed
FAT61758_01,PV77108,20.3,6479,BM,Passed
FAT61758_01,PV77109,23.2,1237,BM,Passed
FAT61758_01,PV77111,20.2,4320,BM,Passed
FAT61758_01,PV77113,22.1,1179,BM,Passed
FAT61758_01,PV77114,21.735,743,BM,Passed
FAT61758_01,PV77116,21.3,3676,BM,Passed
FAT61758_01,PV77119,16.62828332,12532,BM,Passed
FAT61758_01,PV77122,20.138068625,20178,BM,Passed
FAT61758_01,PV77124,23.620385024999997,310,BM,Passed
FAT61758_01,PV77125,27.845780695000002,727,ALL,Passed
FAT61758_01,PV77127,16.6,13233,ALL,Passed
FAT61758_01,PV77128,20.5,3666,BM,Passed
FAT61758_01,PV77129,24.798686595,2275,BM,Passed
FAT61758_01,PV77131,17.6,14402,BM,Passed
FAT61758_01,PV77132,25.3,216,BM,Passed
FAT61758_01,PV77133,21.8,3295,BM,Passed
FAT61758_01,PV77134,19.8,1985,BM,Passed
FAT61758_01,PV77135,21.438092740000002,8053,BM,Passed
FAT61758_01,PV77137,20.044231295,4482,BM,Passed
FAT61758_01,PV77138,17.675673619999998,18826,BM,Passed
FAT61758_01,PV77139,25.856448004999997,2257,BM,Passed
FAT61758_01,PV77142,24.3830595,2449,BM,Passed
FAT61758_01,PV77146,20.43,3682,BM,Passed
FAT61758_01,PV77147,27.032624724999998,116,ALL,Passed
FAT61758_01,PV77148,17.513614105000002,13450,BM,Passed
FAT61758_01,PV77153,27.985380560000003,64,BM,Passed
FAT61758_01,PV77163,25.22259073,137,BM,Passed
FAT61758_01,PV77167,22.10783751,495,BM,Passed
FAV93231_01,PV77760,22.3,2191,ALL,Passed
FAT57565_01,PV78513,18.949112255000003,7429,BM,Passed
FAT57565_01,PV78514,20.75830533,14077,BM,Passed
FAT57565_01,PV78516,18.184408349999998,21519,BM,Passed
FAT57565_01,PV78517,23.365003785,2372,BM,Passed
FAT57565_01,PV78518,20.326312815,8788,BM,Passed
FAT57565_01,PV78524,21.21031607,4870,BM,Passed
FAT57565_01,PV78525,27.09639892,118,BM,Failed
FAT57565_01,PV78527,15.6,54824,BM,Passed
FAT57565_01,PV78530,27.017423739999998,226,BM,Passed
FAT57565_01,PV78535,20.1,12695,BM,Passed
FAT57565_01,PV78537,20.6,11535,BM,Passed
FAT57565_01,PV78541,16.414652115,16212,BM,Passed
FAT57565_01,PV78542,24.464455345,3116,BM,Passed
FAT57565_01,PV78543,20.61900103,16247,BM,Passed
FAT57565_01,PV78546,NA,27240,BM,Passed
FAT57565_01,PV78553,20.76705944,8751,BM,Passed
FAT57565_01,PV78555,23.926096445,7225,BM,Passed
FAT57565_01,PV78556,25.25673411,190,BM,Passed
FAT57565_01,PV78560,18.6,7072,BM,Passed
FAT57565_01,PV78561,15.5,31987,BM,Passed
FAT57565_01,PV78562,22.4,2374,BM,Passed
FAT57565_01,PV78566,23.880081750000002,1115,BM,Passed
FAT57565_01,PV78567,21.864087405,6919,BM,Passed
FAT57565_01,PV78571,21.89909335,8046,BM,Passed
FAT57565_01,PV78577,20.3,5576,BM,Passed
FAT57565_01,PV78579,21.8,5576,ALL,Passed
FAT57565_01,PV78580,26.1,319,ALL,Passed
FAT57565_01,PV78581,18,5153,BM,Passed
FAT57565_01,PV78583,17.247525485,24835,ALL,Passed
FAT57565_01,PV78588,13.9,40478,BM,Passed
FAT57565_01,PV78591,22.879269925,726,BM,Passed
FAT57565_01,PV78595,16.336526865,23357,BM,Passed
FAT57565_01,PV78597,18.680390615,19276,BM,Passed
FAT57565_01,PV78600,23.406506625,1841,ALL,Passed
FAT57565_01,PV78605,22.325715645000002,2641,BM,Passed
FAT57565_01,PV78606,23.254562715,521,BM,Passed
FAT57565_01,PV78607,17.663145860174552,7028,ALL,Passed
FAT57565_01,PV78609,18.2,19196,BM,Passed
FAT57565_01,PV78610,21.7,4804,BM,Passed
FAT57565_01,PV78611,18.1,20490,BM,Passed
FAT57565_01,PV78613,23.51847325,2821,BM,Passed
FAT57565_01,PV78614,24.7,799,BM,Passed
FAT57565_01,PV78618,18.6,21231,BM,Passed
FAT57565_01,PV78619,24.2,272,BM,Passed
FAT57565_01,PV78623,16.7,28955,BM,Passed
FAT57565_01,PV78625,NA,20382,BM,Passed
FAT57565_01,PV78626,19.1,13785,BM,Passed
FAT57565_01,PV78627,19.1,12566,BM,Passed
FAT57565_01,PV78628,27.2,217,BM,Passed
FAT57565_01,PV78637,20.5,8530,BM,Passed
FAT57565_01,PV78640,21.549487065,7557,BM,Passed
FAT57565_01,PV78641,27.7,100,BM,Failed
FAT57565_01,PV78642,26.61965691,130,BM,Failed
FAT57565_01,PV78644,16.586434920000002,18343,BM,Passed
FAT57565_01,PV78646,27.222980975,234,BM,Passed
FAT57565_01,PV78651,21.837802005,3186,BM,Passed
FAT57565_01,PV78652,16.6,32417,BM,Passed
FAT57565_01,PV78653,21.9,1188,BM,Passed
FAT57565_01,PV78655,15.5,23924,BM,Passed
FAT57565_01,PV78656,20.934354215,9847,BM,Passed
FAT57565_01,PV78658,20.26998334,15272,BM,Passed
FAT57565_01,PV78660,22.894540730000003,3245,BM,Passed
FAT57565_01,PV78661,20.140158999999997,5855,BM,Passed
FAT57565_01,PV78662,21.895876039999997,11748,BM,Passed
FAT57565_01,PV78665,19.7,16122,BM,Passed
FAT57565_01,PV78668,17.02255688,28596,BM,Passed
FAT57565_01,PV78671,22.359041634999997,4154,BM,Passed
FAT57565_01,PV78672,15.8,25527,BM,Passed
FAT57565_01,PV78673,21.80677828,8639,BM,Passed
FAT57565_01,PV78678,24.522300219999998,698,BM,Passed
FAT57565_01,PV78686,22.578710715,6109,BM,Passed
FAT57565_01,PV78688,22.784245045,542,ALL,Passed
FAT57565_01,PV78690,18.80244941,12121,BM,Passed
FAT57565_01,PV78692,24.30810047,1790,BM,Passed
FAT57565_01,PV78698,26.340615024999998,174,BM,Failed
FAT57565_01,PV78699,22.419071245,345,BM,Passed
FAT57565_01,PV78700,22.13988201,2764,BM,Passed
FAT57565_01,PV78702,22.69057429,1306,BM,Passed
FAV93231_01,PV79470,18.8,10450,ALL,Passed
FAV93231_01,PV79471,15.9,25858,ALL,Passed
FAV93231_01,PV79472,15.4,31964,ALL,Passed
FAV93231_01,PV79475,15.80653628,39115,ALL,Passed
FAV93231_01,PV79476,19.388564340000002,20678,ALL,Passed
FAV93231_01,PV79477,26.333135740000003,662,ALL,Passed
FAV93231_01,PV79480,13.5,27955,ALL,Passed
FAV93231_01,PV79482,17.52752066,21809,ALL,Passed
FAV93231_01,PV79483,16.8,31212,ALL,Passed
FAV93231_01,PV79484,15.4,26018,ALL,Passed
FAV93231_01,PV79485,22.773682015,2933,ALL,Passed
FAV93231_01,PV79488,21.7,8708,ALL,Passed
FAV93231_01,PV79490,24.2,160,ALL,Failed
FAV93231_01,PV79494,24.027491885,207,ALL,Passed
FAV93231_01,PV79496,22.596502729999997,2946,ALL,Passed
FAV93231_01,PV79497,23.136966925,7712,ALL,Passed
FAV93231_01,PV79498,18.5,18337,ALL,Passed
FAV93231_01,PV79500,24.7,940,ALL,Passed
FAV93231_01,PV79502,19.3,8709,ALL,Passed
FAV93231_01,PV79504,23.006316130000002,1989,ALL,Passed
FAV93231_01,PV79505,24.4,727,ALL,Passed
FAV93231_01,PV79506,17.2,29543,ALL,Passed
FAV93231_01,PV79507,23.8,1625,ALL,Passed
FAV93231_01,PV79511,26.594995869999998,554,ALL,Passed
FAV93231_01,PV79513,28.9486784,6187,ALL,Failed
FAV93231_01,PV79518,23.065012105,1579,ALL,Passed
FAV93231_01,PV79522,20.187605480000002,7556,ALL,Passed
FAV93231_01,PV79523,22.03420999,4869,ALL,Passed
FAV93231_01,PV79527,24.3,443,ALL,Passed
FAV93231_01,PV79532,21.9,5412,ALL,Passed
FAV93231_01,PV79533,27.29259005,86,ALL,Failed
FAV93231_01,PV79534,21.177576199999997,5386,ALL,Passed
FAV93231_01,PV79535,18.37527476,13296,ALL,Passed
FAV93231_01,PV79537,18.596427275,12313,ALL,Passed
FAV93231_01,PV79539,27.281485840000002,154,ALL,Passed
FAV93231_01,PV79542,13.098188085,39723,ALL,Passed
FAV93231_01,PV79543,23.53297688,5235,ALL,Passed
FAV93231_01,PV79545,22.68785709,531,ALL,Passed
FAV93231_01,PV79553,NA,21328,ALL,Passed
FAV93231_01,PV79555,25.90582724,637,ALL,Passed
FAV93231_01,PV79557,20.068792180000003,4879,ALL,Passed
FAV93231_01,PV79560,27.3,3147,ALL,Failed
FAV93231_01,PV79561,16.3,16615,ALL,Passed
FAV93231_01,PV79569,21.756648185,193,ALL,Passed
FAV93231_01,PV79571,20.647578425,12908,ALL,Passed
FAV93231_01,PV79572,26.315439175,505,ALL,Passed
FAV93231_01,PV79574,17.31079922,10760,ALL,Passed
FAV93231_01,PV79576,14.9,15602,ALL,Passed
FAV93231_01,PV79579,19.5,10339,ALL,Passed
FAV93231_01,PV79580,17.900635535,12139,ALL,Passed
FAV93231_01,PV79582,16.2,14798,ALL,Passed
FAV93231_01,PV79583,22.8,2488,ALL,Passed
FAV93231_01,PV79587,28.6637301,196,ALL,Passed
FAV93231_01,PV79591,19.7,9447,ALL,Passed
FAV93231_01,PV79597,26.9,183,ALL,Passed
FAV93231_01,PV79598,16.8,13769,ALL,Passed
FAV93231_01,PV79599,15.8,8623,ALL,Passed
FAV93231_01,PV79600,16.4,20129,ALL,Passed
FAV93231_01,PV79602,25.8,131,ALL,Failed
FAV93231_01,PV79603,19.9,12831,ALL,Passed
FAV93231_01,PV79606,16.9,13724,ALL,Passed
FAV93231_01,PV79608,25.6,1352,ALL,Passed
FAV93231_01,PV79609,23.166184415,343,BM,Passed
FAV93231_01,PV79610,23.9,1166,ALL,Passed
FAV93231_01,PV79615,21.336164619999998,1312,ALL,Passed
FAV93231_01,PV79619,27,513,ALL,Passed
FAV93231_01,PV79626,19.88375741,11484,ALL,Passed
FAV93231_01,PV79627,25.821090185,416,ALL,Passed
FAV93231_01,PV79631,22.5,3480,ALL,Passed
FAV93231_01,PV79635,26.4,456,ALL,Passed
FAV93231_01,PV79636,21.7,4722,ALL,Passed
FAV93231_01,PV79638,28.355721345,286,ALL,Failed
FAV93231_01,PV79640,NA,18086,ALL,Passed
FAV93231_01,PV79642,23.485037095000003,198,ALL,Passed
FAV93231_01,PV79649,21.943004415,6293,ALL,Passed
FAV93231_01,PV79650,24.735604369999997,5680,ALL,Passed
FAV93231_01,PV79652,26.696144574999998,166,ALL,Passed
FAV93231_01,PV79654,22.765206295,1880,ALL,Passed
FAV96638_01,PV79947,18.7,62591,ALL,Passed
FAV96638_01,PV79948,25.86436451,333,ALL,Passed
FAV96638_01,PV79950,19.2,22986,ALL,Passed
FAV96638_01,PV79951,22.8,152,ALL,Passed
FAV96638_01,PV79952,20.6,33044,ALL,Passed
FAV96638_01,PV79956,25.922574400000002,216,ALL,Passed
FAV96638_01,PV79957,18.9,25177,ALL,Passed
FAV96638_01,PV79959,22.262860930000002,28620,ALL,Passed
FAV96638_01,PV79960,26.8,137,ALL,Failed
FAV96638_01,PV79961,14.7,100616,ALL,Passed
FAV96638_01,PV79963,21.1,14814,ALL,Passed
FAV96638_01,PV79965,20.3,21434,ALL,Passed
FAV96638_01,PV79967,22.357390430000002,9894,ALL,Passed
FAV96638_01,PV79970,21.43949308,9957,ALL,Passed
FAV96638_01,PV79973,21.3,39527,ALL,Passed
FAV96638_01,PV79976,20.2,38951,ALL,Passed
FAV96638_01,PV79980,23.990145050000002,3955,ALL,Passed
FAV96638_01,PV79982,25.62764588,340,ALL,Passed
FAV96638_01,PV79986,22.625992185,2691,ALL,Passed
FAV96638_01,PV79987,21.44422518,23126,ALL,Passed
FAV96638_01,PV79990,21,54194,ALL,Passed
FAV96638_01,PV79992,18.717033295,18382,ALL,Passed
FAV96638_01,PV79994,24.790474855,1603,ALL,Passed
FAV96638_01,PV79996,17.3,6267,ALL,Passed
FAV96638_01,PV79997,19.411476945,14791,BM,Passed
FAT56064_01,PV84077,19,2592,BM,Passed
FAT56064_01,PV84078,22.4,3557,BM,Passed
FAT56064_01,PV84079,18.1,8320,BM,Passed
FAT56064_01,PV84082,23.3,2921,BM,Passed
FAT56064_01,PV84084,15.3,5097,BM,Passed
FAT56064_01,PV84085,16.2,15300,BM,Passed
FAT56064_01,PV84088,19.7,8457,BM,Passed
FAT56064_01,PV84091,25.9,95,BM,Failed
FAT56064_01,PV84092,29.1,119,BM,Failed
FAT56064_01,PV84095,27.3,263,BM,Passed
FAT56064_01,PV84097,20.9,4632,BM,Passed
FAT56064_01,PV84302,22.5,1510,BM,Passed
FAT56064_01,PV84303,27.2,274,BM,Passed
FAT56064_01,PV84306,25.3,340,BM,Passed
FAT56064_01,PV84307,20.4,4593,BM,Passed
FAT56064_01,PV84310,22.2,3231,BM,Passed
FAT56064_01,PV84313,20.9,4962,BM,Passed
FAT56064_01,PV84316,19.3,11121,BM,Passed
FAT56064_01,PV84317,13.3,9657,BM,Passed
FAT56064_01,PV84318,21.9,1986,BM,Passed
FAT56064_01,PV84321,24.8,210,BM,Passed
FAT56064_01,PV84323,14.2,18599,BM,Passed
FAT56064_01,PV84326,20.5,5446,BM,Passed
FAT56064_01,PV84329,24.9,1131,BM,Passed
FAT56064_01,PV84331,23.4,1265,BM,Passed
FAT56064_01,PV84334,18.7,12040,BM,Passed
FAT56064_01,PV84339,24.1,1055,BM,Passed
FAV96638_01,PV84533,25.9,1517,ALL,Passed
FAV96638_01,PV84534,23.1,9254,ALL,Passed
FAV96638_01,PV84535,18.8,24320,ALL,Passed
FAV96638_01,PV84536,21.9,21319,ALL,Passed
FAV96638_01,PV84541,25.8,399,ALL,Passed
FAW91730_01,PV84884,NA,16778,BM,Passed
FAW91730_01,PV84889,24.368829265000002,1123,BM,Passed
FAW91730_01,PV84890,18.72811978,23544,BM,Passed
FAW91730_01,PV84891,22.14702534,13913,BM,Passed
FAW91730_01,PV84892,23.96640328,2631,BM,Passed
FAW91730_01,PV84893,18.8,20509,BM,Passed
FAW91730_01,PV84894,16.323153295,19106,BM,Passed
FAW91730_01,PV84896,18.615961595,24460,BM,Passed
FAW91730_01,PV84897,27.573627495,11396,ALL,Passed
FAV96638_01,PV87005,22.259090195,585,ALL,Passed
FAV96638_01,PV87007,18.296015705000002,18784,ALL,Passed
FAV96638_01,PV87009,18.717938275,33059,ALL,Passed
FAV96638_01,PV87010,19.737683914999998,36797,ALL,Passed
FAV96638_01,PV87011,26.416488985,708,ALL,Passed
FAV96638_01,PV87013,23.47303816,1208,BM,Passed
FAV96638_01,PV87014,22.576597985,470,ALL,Passed
FAV96638_01,PV87015,19.605329885,83296,ALL,Passed
FAV96638_01,PV87017,20.274755025,12482,ALL,Passed
FAV96638_01,PV87018,24.75674509,1034,ALL,Passed
FAV96638_01,PV87019,19.960028995000002,57627,ALL,Passed
FAV96638_01,PV87022,25.437247985,1838,ALL,Passed
FAV96638_01,PV87024,18.549131340000002,65891,ALL,Passed
FAV96638_01,PV87025,18.93698611,46506,ALL,Passed
FAV96638_01,PV87031,23.0794641,634,ALL,Passed
FAV96638_01,PV87032,23.09167059,5716,ALL,Passed
FAV96638_01,PV87034,22.204518954999998,7653,ALL,Passed
FAV96638_01,PV87037,24.71606208,244,ALL,Passed
FAV96638_01,PV87039,18.163025384999997,36426,ALL,Passed
FAV96638_01,PV87040,25.453167354999998,1224,ALL,Passed
FAV96638_01,PV87041,23.302829255,381,ALL,Passed
FAV96638_01,PV87042,20.32695717,21333,ALL,Passed
FAV96638_01,PV87043,19.716194119999997,2664,ALL,Passed
FAV96638_01,PV87045,22.18754457,8421,ALL,Passed
FAV96638_01,PV87047,24.776964065,3080,BM,Passed
FAV96638_01,PV87048,17.94781462,24709,ALL,Passed
FAV96638_01,PV87049,15.42,36095,ALL,Passed
FAV96638_01,PV87051,25.51417744,145,ALL,Failed
FAV96638_01,PV87052,24,3039,ALL,Passed
FAV96638_01,PV87053,26.645514465,1943,ALL,Passed
FAV96638_01,PV87060,23.908980935000002,889,ALL,Passed
FAV96638_01,PV87061,22.70683145,2568,ALL,Passed
FAV96638_01,PV87064,25.557124775,2128,ALL,Passed
FAV96638_01,PV87067,19.9,17769,ALL,Passed
FAV96638_01,PV87068,25.523141085,698,BM,Passed
FAV96638_01,PV87069,24.7,545,ALL,Passed
FAV96638_01,PV87070,20.4,13391,ALL,Passed
FAV96638_01,PV87072,22.1,12548,ALL,Passed
FAV96638_01,PV87074,26.248864965,844,ALL,Passed
FAV96638_01,PV87076,25,2628,ALL,Passed
FAV96638_01,PV87078,23.806120145,2737,ALL,Passed
FAV96638_01,PV87079,18.259419975,22145,ALL,Passed
FAV96638_01,PV87084,15.7,5394,ALL,Passed
FAV96638_01,PV87087,17.957895835000002,17081,ALL,Passed
FAV96638_01,PV87099,21.5,15611,ALL,Passed
FAV96638_01,PV87102,17,45516,ALL,Passed
FAV96638_01,PV87103,25.4,825,ALL,Passed
FAV96638_01,PV87106,22.2,4966,ALL,Passed
FAV96638_01,PV87109,19.3,29272,ALL,Passed
FAV96638_01,PV87111,25.254990069999998,3946,ALL,Passed
FAV96638_01,PV87113,20.103260929999998,19085,ALL,Passed
FAV96638_01,PV87114,12.2,61432,ALL,Passed
FAV96638_01,PV87121,18.2,31956,ALL,Passed
FAV96638_01,PV87123,20.21316943,25067,ALL,Passed
FAV96638_01,PV87130,22.825765654999998,12057,ALL,Passed
FAV96638_01,PV87131,16.18185248,75234,ALL,Passed
FAV96638_01,PV87132,21.467235475000003,53379,ALL,Passed
FAV93129_01,PV87137,27.2,1009,ALL,Passed
FAV93129_01,PV87138,22.7,10015,BM,Passed
FAV93129_01,PV87143,19.3,43872,BM,Passed
FAV93129_01,PV87144,16.992357965,86463,BM,Passed
FAV93129_01,PV87145,21.4,21211,BM,Passed
FAV93129_01,PV87150,23.6,5681,BM,Passed
FAV93129_01,PV87158,19.47236085,30410,BM,Passed
FAV93129_01,PV87160,19.226557635,44041,BM,Passed
FAV93129_01,PV87162,29.4563432,23995,ALL,Failed
FAV93129_01,PV87164,19.133352625,57976,BM,Passed
FAV93129_01,PV87167,18.66939666,75761,BM,Passed
FAV93129_01,PV87170,22.00754885,14802,BM,Passed
FAV93129_01,PV87175,24.6,4145,BM,Passed
FAV93129_01,PV87178,24.71614499,1509,BM,Passed
FAV93129_01,PV87185,22.9,6890,BM,Passed
FAV93129_01,PV87186,13.8,88406,BM,Passed
FAV93129_01,PV87188,22.627930305,41649,BM,Passed
FAV93129_01,PV87192,18.62510627,49394,BM,Passed
FAV93129_01,PV87194,23.404212355,5573,BM,Passed
FAV93129_01,PV87198,19.516864095000003,41038,BM,Passed
FAV93129_01,PV87199,18.2,43156,BM,Passed
FAV93129_01,PV87201,30.18514262,40417,ALL,Failed
FAV93129_01,PV87202,30.452124480000002,158,BM,Passed
FAV93129_01,PV87204,19.70367522,92911,BM,Passed
FAV93129_01,PV87207,25.00529394,1416,BM,Passed
FAV93129_01,PV87208,16.8,74314,BM,Passed
FAV93129_01,PV87210,20.78353615,23897,BM,Passed
FAV93129_01,PV87214,28.395967589999998,253,BM,Passed
FAV93129_01,PV87215,22.837003744999997,11485,BM,Passed
FAV93129_01,PV87219,23.344391965,1537,ALL,Passed
FAV93129_01,PV87221,27.811464175,178,ALL,Passed
FAV93129_01,PV87224,21.35314932,32043,BM,Passed
FAV93129_01,PV87227,20.887904555,36940,BM,Passed
FAV93129_01,PV87229,22.917720160000002,16208,BM,Passed
FAV93129_01,PV87230,22.592041115,23118,BM,Passed
FAV93129_01,PV87233,29.60627222,1025,BM,Passed
FAV93129_01,PV87236,26.326106775,1957,BM,Passed
FAV93129_01,PV87250,28.90506874,158,ALL,Failed
FAV93129_01,PV87255,29.6,937,BM,Passed
FAV93129_01,PV87256,20.1,14533,BM,Passed
FAV93129_01,PV87258,28.116936019999997,477,ALL,Passed
FAV93129_01,PV87259,18.8,41045,BM,Passed
FAV93129_01,PV87262,23.3,3063,ALL,Passed
FAV93129_01,PV87266,26.601535740000003,13516,BM,Passed
FAV93129_01,PV87267,19.585521810000003,50767,BM,Passed
FAV93129_01,PV87269,24.364160769999998,3871,BM,Passed
FAV93129_01,PV87270,17.8,41321,BM,Passed
FAV93129_01,PV87271,14.241699409999999,60856,BM,Passed
FAV93129_01,PV87275,19.4,30580,BM,Passed
FAV93129_01,PV87277,25.71491518,2778,BM,Passed
FAV93129_01,PV87278,18.3542279,42714,BM,Passed
FAV93129_01,PV87281,25.128912275,96,ALL,Failed
FAV93129_01,PV87282,26.82328435,2136,BM,Passed
FAV93129_01,PV87285,26.22723139,10449,ALL,Passed
FAV93129_01,PV87291,22.66749215,32555,BM,Passed
FAV93129_01,PV87295,22.905530985,1959,BM,Passed
FAV93129_01,PV87296,27.870680635,402,ALL,Failed
FAV93129_01,PV87297,12.56019161,439,BM,Passed
FAV93129_01,PV87298,24.96596104,279,ALL,Passed
