clade_who,lineage_display.final,ASSEMBLY_PIPELINE,week,n,Frequency
Ancestral,A,WGS,2020-03-29,13,0.04744525547445255
Ancestral,A,WGS,2021-04-18,1,0.0078125
Ancestral,B,WGS,2020-03-15,3,0.10714285714285714
Ancestral,B,WGS,2020-05-10,1,0.038461538461538464
Ancestral,B,WGS,2020-03-29,8,0.029197080291970802
Ancestral,B,WGS,2020-03-22,4,0.08695652173913043
Ancestral,B.1,WGS,2020-03-29,242,0.8832116788321168
Ancestral,B.1,WGS,2020-04-05,7,1
Ancestral,B.1,WGS,2020-04-12,10,1
Ancestral,B.1,WGS,2020-04-19,2,0.6666666666666666
Ancestral,B.1,WGS,2020-04-26,14,1
Ancestral,B.1,WGS,2020-05-10,25,0.9615384615384616
Ancestral,B.1,WGS,2020-05-24,5,1
Ancestral,B.1,WGS,2020-05-31,5,1
Ancestral,B.1,WGS,2020-06-07,7,0.7
Ancestral,B.1,WGS,2020-06-21,2,1
Ancestral,B.1,WGS,2020-06-28,5,0.5
Ancestral,B.1,WGS,2020-07-12,8,0.7272727272727273
Ancestral,B.1,WGS,2020-07-19,4,0.5714285714285714
Ancestral,B.1,WGS,2020-07-26,3,0.6
Ancestral,B.1,WGS,2021-02-21,9,0.12857142857142856
Ancestral,B.1,WGS,2020-08-02,19,0.8260869565217391
Ancestral,B.1,WGS,2020-08-16,22,0.5789473684210527
Ancestral,B.1,WGS,2020-08-23,7,0.25925925925925924
Ancestral,B.1,WGS,2020-08-30,17,0.5151515151515151
Ancestral,B.1,WGS,2021-03-07,41,0.2611464968152866
Ancestral,B.1,WGS,2020-09-06,29,0.5918367346938775
Ancestral,B.1,WGS,2020-09-13,16,0.5
Ancestral,B.1,WGS,2020-09-20,15,0.5357142857142857
Ancestral,B.1,WGS,2020-09-27,59,0.5959595959595959
Ancestral,B.1,WGS,2021-10-17,2,0.023809523809523808
Ancestral,B.1,WGS,2020-10-04,52,0.52
Ancestral,B.1,WGS,2020-10-11,44,0.411214953271028
Ancestral,B.1,WGS,2021-10-24,1,0.012345679012345678
Ancestral,B.1,WGS,2020-10-18,9,0.3333333333333333
Ancestral,B.1,WGS,2020-10-25,10,0.5
Ancestral,B.1,WGS,2020-11-01,8,0.42105263157894735
Ancestral,B.1,WGS,2020-11-08,14,0.5384615384615384
Ancestral,B.1,WGS,2020-11-15,19,0.5277777777777778
Ancestral,B.1,WGS,2020-11-22,10,0.5263157894736842
Ancestral,B.1,WGS,2020-11-29,15,0.40540540540540543
Ancestral,B.1,WGS,2021-11-14,4,0.056338028169014086
Ancestral,B.1,WGS,2020-12-06,21,0.29577464788732394
Ancestral,B.1,WGS,2020-12-13,21,0.3684210526315789
Ancestral,B.1,WGS,2021-05-16,11,0.25
Ancestral,B.1,WGS,2020-12-20,39,0.4588235294117647
Ancestral,B.1,WGS,2021-04-18,14,0.109375
Ancestral,B.1,WGS,2021-12-05,2,0.047619047619047616
Ancestral,B.1,WGS,2020-12-27,44,0.4943820224719101
Ancestral,B.1,WGS,2021-01-03,80,0.54421768707483
Ancestral,B.1,WGS,2021-12-12,2,0.017857142857142856
Ancestral,B.1,WGS,2021-01-10,38,0.3838383838383838
Ancestral,B.1,WGS,2021-01-17,42,0.46153846153846156
Ancestral,B.1,WGS,2020-03-22,41,0.8913043478260869
Ancestral,B.1,WGS,2021-01-24,56,0.47863247863247865
Ancestral,B.1,WGS,2021-04-04,24,0.12972972972972974
Ancestral,B.1,WGS,2021-01-31,34,0.44155844155844154
Ancestral,B.1,WGS,2021-03-14,39,0.19402985074626866
Ancestral,B.1,WGS,2020-05-17,37,0.9736842105263158
Ancestral,B.1,WGS,2021-02-07,29,0.2636363636363636
Ancestral,B.1,WGS,2020-06-14,1,1
Ancestral,B.1,WGS,2021-02-14,14,0.23728813559322035
Ancestral,B.1,WGS,2021-10-31,1,0.016129032258064516
Ancestral,B.1,WGS,2020-08-09,8,0.6153846153846154
Ancestral,B.1,WGS,2021-02-28,59,0.3224043715846995
Ancestral,B.1,WGS,2021-07-25,1,0.009433962264150943
Ancestral,B.1,WGS,2021-06-20,2,0.1
Ancestral,B.1,WGS,2021-03-21,44,0.19298245614035087
Ancestral,B.1,WGS,2021-07-04,3,0.09375
Ancestral,B.1,WGS,2021-03-28,40,0.1646090534979424
Ancestral,B.1,WGS,2020-03-15,21,0.75
Ancestral,B.1,WGS,2021-06-27,1,0.05555555555555555
Ancestral,B.1,WGS,2021-04-11,29,0.15675675675675677
Ancestral,B.1,WGS,2021-08-22,1,0.00684931506849315
Ancestral,B.1,WGS,2021-04-25,7,0.07777777777777778
Ancestral,B.1,WGS,2020-07-05,16,0.7619047619047619
Ancestral,B.1,WGS,2021-05-09,5,0.10204081632653061
Ancestral,B.1,WGS,2021-05-02,12,0.12244897959183673
Ancestral,B.1,WGS,2021-06-06,6,0.25
Ancestral,B.1,WGS,2020-05-03,63,0.9545454545454546
Ancestral,B.1,WGS,2021-06-13,2,0.125
Ancestral,B.1,WGS,2021-05-23,2,0.047619047619047616
Ancestral,B.1,WGS,2021-05-30,3,0.08571428571428572
Ancestral,B.1.1,WGS,2020-10-25,9,0.45
Ancestral,B.1.1,WGS,2020-08-02,4,0.17391304347826086
Ancestral,B.1.1,WGS,2021-01-31,11,0.14285714285714285
Ancestral,B.1.1,WGS,2020-09-06,15,0.30612244897959184
Ancestral,B.1.1,WGS,2020-10-04,46,0.46
Ancestral,B.1.1,WGS,2021-04-04,8,0.043243243243243246
Ancestral,B.1.1,WGS,2020-12-27,26,0.29213483146067415
Ancestral,B.1.1,WGS,2021-07-04,1,0.03125
Ancestral,B.1.1,WGS,2020-03-29,11,0.040145985401459854
Ancestral,B.1.1,WGS,2020-11-01,8,0.42105263157894735
Ancestral,B.1.1,WGS,2020-10-11,60,0.5607476635514018
Ancestral,B.1.1,WGS,2021-03-28,14,0.05761316872427984
Ancestral,B.1.1,WGS,2020-11-22,6,0.3157894736842105
Ancestral,B.1.1,WGS,2021-07-18,1,0.012048192771084338
Ancestral,B.1.1,WGS,2020-12-20,25,0.29411764705882354
Ancestral,B.1.1,WGS,2021-10-10,1,0.017543859649122806
Ancestral,B.1.1,WGS,2020-11-29,13,0.35135135135135137
Ancestral,B.1.1,WGS,2020-06-07,3,0.3
Ancestral,B.1.1,WGS,2021-03-21,1,0.0043859649122807015
Ancestral,B.1.1,WGS,2021-01-24,23,0.19658119658119658
Ancestral,B.1.1,WGS,2020-12-06,29,0.4084507042253521
Ancestral,B.1.1,WGS,2021-02-21,8,0.11428571428571428
Ancestral,B.1.1,WGS,2020-11-15,13,0.3611111111111111
Ancestral,B.1.1,WGS,2020-03-15,2,0.07142857142857142
Ancestral,B.1.1,WGS,2020-08-09,3,0.23076923076923078
Ancestral,B.1.1,WGS,2020-08-30,15,0.45454545454545453
Ancestral,B.1.1,WGS,2021-03-07,22,0.14012738853503184
Ancestral,B.1.1,WGS,2020-07-12,3,0.2727272727272727
Ancestral,B.1.1,WGS,2020-09-20,13,0.4642857142857143
Ancestral,B.1.1,WGS,2021-05-16,1,0.022727272727272728
Ancestral,B.1.1,WGS,2022-07-10,1,0.008130081300813009
Ancestral,B.1.1,WGS,2021-02-14,5,0.0847457627118644
Ancestral,B.1.1,WGS,2020-07-19,3,0.42857142857142855
Ancestral,B.1.1,WGS,2020-11-08,10,0.38461538461538464
Ancestral,B.1.1,WGS,2021-11-14,2,0.028169014084507043
Ancestral,B.1.1,WGS,2021-02-07,17,0.15454545454545454
Ancestral,B.1.1,WGS,2021-05-09,1,0.02040816326530612
Ancestral,B.1.1,WGS,2020-09-27,38,0.3838383838383838
Ancestral,B.1.1,WGS,2020-12-13,20,0.3508771929824561
Ancestral,B.1.1,WGS,2021-01-10,23,0.23232323232323232
Ancestral,B.1.1,WGS,2021-04-18,10,0.078125
Ancestral,B.1.1,WGS,2020-07-26,1,0.2
Ancestral,B.1.1,WGS,2021-02-28,23,0.12568306010928962
Ancestral,B.1.1,WGS,2020-08-16,16,0.42105263157894735
Ancestral,B.1.1,WGS,2020-03-22,1,0.021739130434782608
Ancestral,B.1.1,WGS,2020-08-23,17,0.6296296296296297
Ancestral,B.1.1,WGS,2021-03-14,11,0.05472636815920398
Ancestral,B.1.1,WGS,2021-01-03,29,0.19727891156462585
Ancestral,B.1.1,WGS,2020-07-05,5,0.23809523809523808
Ancestral,B.1.1,WGS,2021-05-23,2,0.047619047619047616
Ancestral,B.1.1,WGS,2020-06-28,5,0.5
Ancestral,B.1.1,WGS,2021-04-11,5,0.02702702702702703
Ancestral,B.1.1,WGS,2020-05-17,1,0.02631578947368421
Ancestral,B.1.1,WGS,2021-06-06,1,0.041666666666666664
Ancestral,B.1.1,WGS,2020-10-18,18,0.6666666666666666
Ancestral,B.1.1,WGS,2021-08-08,1,0.006535947712418301
Ancestral,B.1.1,WGS,2021-01-17,22,0.24175824175824176
Ancestral,B.1.1,WGS,2021-05-02,1,0.01020408163265306
Ancestral,B.1.1,WGS,2020-09-13,16,0.5
Ancestral,B.1.1,WGS,2020-05-03,3,0.045454545454545456
Ancestral,B.1.2,WGS,2021-02-21,10,0.14285714285714285
Ancestral,B.1.2,WGS,2021-01-10,29,0.29292929292929293
Ancestral,B.1.2,WGS,2020-11-22,3,0.15789473684210525
Ancestral,B.1.2,WGS,2021-03-07,14,0.08917197452229299
Ancestral,B.1.2,WGS,2020-09-06,4,0.08163265306122448
Ancestral,B.1.2,WGS,2021-01-24,19,0.1623931623931624
Ancestral,B.1.2,WGS,2020-08-30,1,0.030303030303030304
Ancestral,B.1.2,WGS,2021-02-28,9,0.04918032786885246
Ancestral,B.1.2,WGS,2020-11-29,9,0.24324324324324326
Ancestral,B.1.2,WGS,2021-02-07,11,0.1
Ancestral,B.1.2,WGS,2021-04-18,1,0.0078125
Ancestral,B.1.2,WGS,2020-11-08,2,0.07692307692307693
Ancestral,B.1.2,WGS,2020-12-06,10,0.14084507042253522
Ancestral,B.1.2,WGS,2020-12-13,13,0.22807017543859648
Ancestral,B.1.2,WGS,2021-03-28,3,0.012345679012345678
Ancestral,B.1.2,WGS,2020-12-20,19,0.2235294117647059
Ancestral,B.1.2,WGS,2020-11-01,2,0.10526315789473684
Ancestral,B.1.2,WGS,2020-08-23,3,0.1111111111111111
Ancestral,B.1.2,WGS,2021-04-04,4,0.021621621621621623
Ancestral,B.1.2,WGS,2020-11-15,4,0.1111111111111111
Ancestral,B.1.2,WGS,2020-12-27,18,0.20224719101123595
Ancestral,B.1.2,WGS,2020-08-09,2,0.15384615384615385
Ancestral,B.1.2,WGS,2021-03-14,5,0.024875621890547265
Ancestral,B.1.2,WGS,2021-01-03,31,0.2108843537414966
Ancestral,B.1.2,WGS,2021-02-14,7,0.11864406779661017
Ancestral,B.1.2,WGS,2020-10-11,3,0.028037383177570093
Ancestral,B.1.2,WGS,2021-01-31,9,0.11688311688311688
Ancestral,B.1.2,WGS,2021-01-17,22,0.24175824175824176
Ancestral,B.1.2,WGS,2020-10-04,2,0.02
Ancestral,B.1.2,WGS,2020-10-25,1,0.05
Ancestral,B.1.2,WGS,2020-07-26,1,0.2
Ancestral,B.1.2,WGS,2021-04-11,3,0.016216216216216217
Ancestral,B.1.2,WGS,2021-03-21,7,0.03070175438596491
Ancestral,B.1.2,WGS,2020-09-27,2,0.020202020202020204
Beta,B.1.351,WGS,2022-03-20,1,0.01694915254237288
Beta,B.1.351,WGS,2021-03-28,2,0.00823045267489712
Beta,B.1.351,WGS,2021-01-24,1,0.008547008547008548
Beta,B.1.351,WGS,2021-05-30,1,0.02857142857142857
Beta,B.1.351,WGS,2021-03-21,2,0.008771929824561403
Beta,B.1.351,WGS,2021-02-07,1,0.00909090909090909
Beta,B.1.351,WGS,2021-11-14,1,0.014084507042253521
Beta,B.1.351,WGS,2021-12-19,1,0.03225806451612903
Delta,AY.103,WGS,2021-11-14,19,0.2676056338028169
Delta,AY.103,WGS,2021-08-22,19,0.13013698630136986
Delta,AY.103,WGS,2021-08-01,12,0.08571428571428572
Delta,AY.103,WGS,2022-01-09,1,0.043478260869565216
Delta,AY.103,WGS,2021-11-28,5,0.2631578947368421
Delta,AY.103,WGS,2021-07-11,6,0.1016949152542373
Delta,AY.103,WGS,2021-09-26,17,0.16037735849056603
Delta,AY.103,WGS,2021-10-10,16,0.2807017543859649
Delta,AY.103,WGS,2021-09-12,13,0.15294117647058825
Delta,AY.103,WGS,2021-07-25,15,0.14150943396226415
Delta,AY.103,WGS,2021-12-19,2,0.06451612903225806
Delta,AY.103,WGS,2022-01-02,1,0.02
Delta,AY.103,WGS,2021-10-17,17,0.20238095238095238
Delta,AY.103,WGS,2021-10-31,18,0.2903225806451613
Delta,AY.103,WGS,2021-09-19,8,0.16326530612244897
Delta,AY.103,WGS,2021-09-05,15,0.14563106796116504
Delta,AY.103,WGS,2021-12-12,5,0.044642857142857144
Delta,AY.103,WGS,2021-08-29,16,0.10062893081761007
Delta,AY.103,WGS,2021-10-03,11,0.11827956989247312
Delta,AY.103,WGS,2021-07-18,6,0.07228915662650602
Delta,AY.103,WGS,2021-10-24,19,0.2345679012345679
Delta,AY.103,WGS,2022-01-16,1,0.0625
Delta,AY.103,WGS,2020-12-06,1,0.014084507042253521
Delta,AY.103,WGS,2021-11-21,8,0.5333333333333333
Delta,AY.103,WGS,2021-08-15,18,0.1
Delta,AY.103,WGS,2021-11-07,18,0.28125
Delta,AY.103,WGS,2022-01-30,1,0.017241379310344827
Delta,AY.103,WGS,2021-08-08,14,0.0915032679738562
Delta,AY.25,WGS,2021-08-08,5,0.032679738562091505
Delta,AY.25,WGS,2021-09-05,15,0.14563106796116504
Delta,AY.25,WGS,2021-10-10,7,0.12280701754385964
Delta,AY.25,WGS,2021-10-03,9,0.0967741935483871
Delta,AY.25,WGS,2021-11-28,1,0.05263157894736842
Delta,AY.25,WGS,2021-08-01,7,0.05
Delta,AY.25,WGS,2021-07-25,10,0.09433962264150944
Delta,AY.25,WGS,2021-08-15,12,0.06666666666666667
Delta,AY.25,WGS,2021-10-17,4,0.047619047619047616
Delta,AY.25,WGS,2021-08-22,10,0.0684931506849315
Delta,AY.25,WGS,2021-07-18,8,0.0963855421686747
Delta,AY.25,WGS,2021-09-12,8,0.09411764705882353
Delta,AY.25,WGS,2021-09-19,3,0.061224489795918366
Delta,AY.25,WGS,2021-07-11,4,0.06779661016949153
Delta,AY.25,WGS,2021-10-24,5,0.06172839506172839
Delta,AY.25,WGS,2021-10-31,4,0.06451612903225806
Delta,AY.25,WGS,2021-06-27,1,0.05555555555555555
Delta,AY.25,WGS,2021-09-26,6,0.05660377358490566
Delta,AY.25,WGS,2021-07-04,2,0.0625
Delta,AY.25,WGS,2021-11-14,6,0.08450704225352113
Delta,AY.25,WGS,2021-11-07,5,0.078125
Delta,AY.25,WGS,2021-08-29,9,0.05660377358490566
Delta,AY.25.1,WGS,2020-12-06,1,0.014084507042253521
Delta,AY.25.1,WGS,2021-08-15,16,0.08888888888888889
Delta,AY.25.1,WGS,2021-07-11,5,0.0847457627118644
Delta,AY.25.1,WGS,2021-10-03,8,0.08602150537634409
Delta,AY.25.1,WGS,2021-12-05,1,0.023809523809523808
Delta,AY.25.1,WGS,2021-12-12,3,0.026785714285714284
Delta,AY.25.1,WGS,2021-10-24,1,0.012345679012345678
Delta,AY.25.1,WGS,2021-10-17,5,0.05952380952380952
Delta,AY.25.1,WGS,2021-09-05,10,0.0970873786407767
Delta,AY.25.1,WGS,2021-12-26,1,0.029411764705882353
Delta,AY.25.1,WGS,2021-11-07,1,0.015625
Delta,AY.25.1,WGS,2021-07-04,4,0.125
Delta,AY.25.1,WGS,2021-08-22,17,0.11643835616438356
Delta,AY.25.1,WGS,2021-07-18,7,0.08433734939759036
Delta,AY.25.1,WGS,2021-10-31,3,0.04838709677419355
Delta,AY.25.1,WGS,2021-11-21,1,0.06666666666666667
Delta,AY.25.1,WGS,2021-08-29,17,0.1069182389937107
Delta,AY.25.1,WGS,2021-08-08,18,0.11764705882352941
Delta,AY.25.1,WGS,2021-08-01,12,0.08571428571428572
Delta,AY.25.1,WGS,2021-09-12,5,0.058823529411764705
Delta,AY.25.1,WGS,2021-06-27,2,0.1111111111111111
Delta,AY.25.1,WGS,2021-09-26,4,0.03773584905660377
Delta,AY.25.1,WGS,2021-07-25,10,0.09433962264150944
Delta,AY.25.1,WGS,2021-09-19,1,0.02040816326530612
Delta,AY.25.1,WGS,2021-11-14,3,0.04225352112676056
Delta,AY.3,WGS,2021-08-29,21,0.1320754716981132
Delta,AY.3,WGS,2021-07-18,9,0.10843373493975904
Delta,AY.3,WGS,2021-08-01,12,0.08571428571428572
Delta,AY.3,WGS,2021-11-14,10,0.14084507042253522
Delta,AY.3,WGS,2021-11-07,6,0.09375
Delta,AY.3,WGS,2021-10-31,5,0.08064516129032258
Delta,AY.3,WGS,2021-12-12,2,0.017857142857142856
Delta,AY.3,WGS,2021-07-11,7,0.11864406779661017
Delta,AY.3,WGS,2021-10-24,11,0.13580246913580246
Delta,AY.3,WGS,2021-12-26,2,0.058823529411764705
Delta,AY.3,WGS,2021-09-26,20,0.18867924528301888
Delta,AY.3,WGS,2021-09-05,13,0.1262135922330097
Delta,AY.3,WGS,2020-12-13,1,0.017543859649122806
Delta,AY.3,WGS,2021-08-15,21,0.11666666666666667
Delta,AY.3,WGS,2021-09-19,13,0.2653061224489796
Delta,AY.3,WGS,2021-08-22,21,0.14383561643835616
Delta,AY.3,WGS,2020-12-06,1,0.014084507042253521
Delta,AY.3,WGS,2021-08-08,25,0.16339869281045752
Delta,AY.3,WGS,2021-10-03,10,0.10752688172043011
Delta,AY.3,WGS,2021-11-21,2,0.13333333333333333
Delta,AY.3,WGS,2021-09-12,13,0.15294117647058825
Delta,AY.3,WGS,2021-12-05,2,0.047619047619047616
Delta,AY.3,WGS,2021-10-17,13,0.15476190476190477
Delta,AY.3,WGS,2021-07-04,2,0.0625
Delta,AY.3,WGS,2021-07-25,11,0.10377358490566038
Delta,AY.3,WGS,2021-10-10,6,0.10526315789473684
Delta,AY.44,WGS,2021-11-07,7,0.109375
Delta,AY.44,WGS,2021-09-05,4,0.038834951456310676
Delta,AY.44,WGS,2021-11-28,2,0.10526315789473684
Delta,AY.44,WGS,2021-08-01,14,0.1
Delta,AY.44,WGS,2021-07-11,7,0.11864406779661017
Delta,AY.44,WGS,2021-07-18,9,0.10843373493975904
Delta,AY.44,WGS,2021-10-17,2,0.023809523809523808
Delta,AY.44,WGS,2021-12-12,5,0.044642857142857144
Delta,AY.44,WGS,2021-10-31,5,0.08064516129032258
Delta,AY.44,WGS,2021-12-19,1,0.03225806451612903
Delta,AY.44,WGS,2021-08-22,12,0.0821917808219178
Delta,AY.44,WGS,2021-12-26,1,0.029411764705882353
Delta,AY.44,WGS,2021-07-25,12,0.11320754716981132
Delta,AY.44,WGS,2021-08-08,14,0.0915032679738562
Delta,AY.44,WGS,2021-09-12,7,0.08235294117647059
Delta,AY.44,WGS,2021-10-24,5,0.06172839506172839
Delta,AY.44,WGS,2021-09-26,8,0.07547169811320754
Delta,AY.44,WGS,2021-10-03,5,0.053763440860215055
Delta,AY.44,WGS,2021-06-27,1,0.05555555555555555
Delta,AY.44,WGS,2021-08-15,23,0.12777777777777777
Delta,AY.44,WGS,2021-10-10,6,0.10526315789473684
Delta,AY.44,WGS,2021-09-19,4,0.08163265306122448
Delta,AY.44,WGS,2021-11-14,5,0.07042253521126761
Delta,AY.44,WGS,2021-11-21,2,0.13333333333333333
Delta,AY.44,WGS,2021-08-29,17,0.1069182389937107
Delta,B.1.617.2,WGS,2021-10-31,26,0.41935483870967744
Delta,B.1.617.2,WGS,2021-05-09,1,0.02040816326530612
Delta,B.1.617.2,WGS,2021-11-28,7,0.3684210526315789
Delta,B.1.617.2,WGS,2022-01-16,1,0.0625
Delta,B.1.617.2,WGS,2021-09-05,45,0.4368932038834951
Delta,B.1.617.2,WGS,2020-12-06,2,0.028169014084507043
Delta,B.1.617.2,WGS,2021-11-14,19,0.2676056338028169
Delta,B.1.617.2,WGS,2021-08-29,78,0.49056603773584906
Delta,B.1.617.2,WGS,2021-09-12,39,0.4588235294117647
Delta,B.1.617.2,WGS,2021-04-18,1,0.0078125
Delta,B.1.617.2,WGS,2020-12-13,1,0.017543859649122806
Delta,B.1.617.2,WGS,2021-04-11,1,0.005405405405405406
Delta,B.1.617.2,WGS,2021-09-26,50,0.4716981132075472
Delta,B.1.617.2,WGS,2021-08-01,76,0.5428571428571428
Delta,B.1.617.2,WGS,2021-12-05,13,0.30952380952380953
Delta,B.1.617.2,WGS,2021-12-26,3,0.08823529411764706
Delta,B.1.617.2,WGS,2021-06-13,5,0.3125
Delta,B.1.617.2,WGS,2021-10-24,39,0.48148148148148145
Delta,B.1.617.2,WGS,2021-07-04,17,0.53125
Delta,B.1.617.2,WGS,2021-10-17,41,0.4880952380952381
Delta,B.1.617.2,WGS,2022-05-15,1,0.006369426751592357
Delta,B.1.617.2,WGS,2021-08-08,75,0.49019607843137253
Delta,B.1.617.2,WGS,2021-07-11,25,0.423728813559322
Delta,B.1.617.2,WGS,2021-11-07,26,0.40625
Delta,B.1.617.2,WGS,2021-08-15,89,0.49444444444444446
Delta,B.1.617.2,WGS,2021-05-23,1,0.023809523809523808
Delta,B.1.617.2,WGS,2021-10-03,50,0.5376344086021505
Delta,B.1.617.2,WGS,2021-10-10,20,0.3508771929824561
Delta,B.1.617.2,WGS,2021-06-27,10,0.5555555555555556
Delta,B.1.617.2,WGS,2022-05-08,1,0.00546448087431694
Delta,B.1.617.2,WGS,2022-04-24,1,0.005747126436781609
Delta,B.1.617.2,WGS,2021-05-30,1,0.02857142857142857
Delta,B.1.617.2,WGS,2021-05-02,1,0.01020408163265306
Delta,B.1.617.2,WGS,2021-09-19,20,0.40816326530612246
Delta,B.1.617.2,WGS,2021-12-12,4,0.03571428571428571
Delta,B.1.617.2,WGS,2021-05-16,1,0.022727272727272728
Delta,B.1.617.2,WGS,2021-08-22,65,0.4452054794520548
Delta,B.1.617.2,WGS,2021-06-06,5,0.20833333333333334
Delta,B.1.617.2,WGS,2021-07-18,38,0.4578313253012048
Delta,B.1.617.2,WGS,2021-06-20,6,0.3
Delta,B.1.617.2,WGS,2021-11-21,2,0.13333333333333333
Delta,B.1.617.2,WGS,2022-01-02,2,0.04
Delta,B.1.617.2,WGS,2022-02-20,2,0.05714285714285714
Delta,B.1.617.2,WGS,2021-12-19,3,0.0967741935483871
Delta,B.1.617.2,WGS,2021-07-25,42,0.39622641509433965
Epsilon,B.1.427,WGS,2021-04-18,2,0.015625
Epsilon,B.1.427,WGS,2021-02-07,2,0.01818181818181818
Epsilon,B.1.427,WGS,2021-01-24,1,0.008547008547008548
Epsilon,B.1.427,WGS,2021-03-21,5,0.021929824561403508
Epsilon,B.1.427,WGS,2021-04-04,1,0.005405405405405406
Epsilon,B.1.427,WGS,2021-02-28,2,0.01092896174863388
Epsilon,B.1.427,WGS,2021-05-02,1,0.01020408163265306
Epsilon,B.1.427,WGS,2021-04-11,1,0.005405405405405406
Epsilon,B.1.427,WGS,2021-02-21,1,0.014285714285714285
Epsilon,B.1.427,WGS,2021-03-14,3,0.014925373134328358
Epsilon,B.1.427,WGS,2021-03-28,3,0.012345679012345678
Epsilon,B.1.429,WGS,2021-02-21,2,0.02857142857142857
Epsilon,B.1.429,WGS,2021-03-07,3,0.01910828025477707
Epsilon,B.1.429,WGS,2021-01-24,2,0.017094017094017096
Epsilon,B.1.429,WGS,2021-04-04,1,0.005405405405405406
Epsilon,B.1.429,WGS,2021-02-07,7,0.06363636363636363
Epsilon,B.1.429,WGS,2021-01-03,4,0.027210884353741496
Epsilon,B.1.429,WGS,2021-03-28,2,0.00823045267489712
Epsilon,B.1.429,WGS,2021-02-14,1,0.01694915254237288
Epsilon,B.1.429,WGS,2021-01-31,3,0.03896103896103896
Epsilon,B.1.429,WGS,2021-01-17,1,0.01098901098901099
Epsilon,B.1.429,WGS,2021-03-14,4,0.01990049751243781
Epsilon,B.1.429,WGS,2021-04-11,2,0.010810810810810811
Epsilon,B.1.429,WGS,2020-12-06,1,0.014084507042253521
Epsilon,B.1.429,WGS,2020-12-20,1,0.011764705882352941
Epsilon,B.1.429,WGS,2021-03-21,4,0.017543859649122806
Epsilon,B.1.429,WGS,2021-02-28,3,0.01639344262295082
Eta,B.1.525,WGS,2021-04-18,1,0.0078125
Eta,B.1.525,WGS,2021-03-21,1,0.0043859649122807015
Eta,B.1.525,WGS,2021-05-09,1,0.02040816326530612
Eta,B.1.525,WGS,2021-05-02,2,0.02040816326530612
Eta,B.1.525,WGS,2021-02-14,1,0.01694915254237288
Eta,B.1.525,WGS,2021-04-04,1,0.005405405405405406
Gamma,P.1,WGS,2021-03-28,1,0.00411522633744856
Gamma,P.1,WGS,2021-04-04,3,0.016216216216216217
Gamma,P.1,WGS,2021-04-25,6,0.06666666666666667
Gamma,P.1,WGS,2021-06-20,3,0.15
Gamma,P.1,WGS,2021-06-13,2,0.125
Gamma,P.1,WGS,2021-03-21,2,0.008771929824561403
Gamma,P.1,WGS,2021-08-01,2,0.014285714285714285
Gamma,P.1,WGS,2021-07-11,2,0.03389830508474576
Gamma,P.1,WGS,2021-05-09,3,0.061224489795918366
Gamma,P.1,WGS,2021-05-30,15,0.42857142857142855
Gamma,P.1,WGS,2021-05-02,5,0.05102040816326531
Gamma,P.1,WGS,2021-05-23,13,0.30952380952380953
Gamma,P.1,WGS,2021-05-16,11,0.25
Gamma,P.1,WGS,2021-03-07,1,0.006369426751592357
Gamma,P.1,WGS,2021-03-14,1,0.004975124378109453
Gamma,P.1,WGS,2021-04-18,8,0.0625
Gamma,P.1,WGS,2021-06-06,2,0.08333333333333333
Gamma,P.1,WGS,2021-04-11,3,0.016216216216216217
Iota,B.1.526,WGS,2021-04-25,34,0.37777777777777777
Iota,B.1.526,WGS,2021-11-14,1,0.014084507042253521
Iota,B.1.526,WGS,2021-01-03,3,0.02040816326530612
Iota,B.1.526,WGS,2021-06-13,2,0.125
Iota,B.1.526,WGS,2021-01-24,13,0.1111111111111111
Iota,B.1.526,WGS,2020-09-06,1,0.02040816326530612
Iota,B.1.526,WGS,2021-02-07,36,0.32727272727272727
Iota,B.1.526,WGS,2021-05-02,34,0.3469387755102041
Iota,B.1.526,WGS,2021-01-10,8,0.08080808080808081
Iota,B.1.526,WGS,2020-12-20,1,0.011764705882352941
Iota,B.1.526,WGS,2020-12-06,5,0.07042253521126761
Iota,B.1.526,WGS,2021-04-18,47,0.3671875
Iota,B.1.526,WGS,2021-05-30,4,0.11428571428571428
Iota,B.1.526,WGS,2021-01-17,4,0.04395604395604396
Iota,B.1.526,WGS,2021-06-06,2,0.08333333333333333
Iota,B.1.526,WGS,2021-02-28,58,0.31693989071038253
Iota,B.1.526,WGS,2021-05-09,13,0.2653061224489796
Iota,B.1.526,WGS,2021-05-16,6,0.13636363636363635
Iota,B.1.526,WGS,2021-04-11,67,0.3621621621621622
Iota,B.1.526,WGS,2021-03-07,50,0.3184713375796178
Iota,B.1.526,WGS,2021-04-04,71,0.3837837837837838
Iota,B.1.526,WGS,2021-03-21,98,0.4298245614035088
Iota,B.1.526,WGS,2021-02-14,24,0.4067796610169492
Iota,B.1.526,WGS,2021-05-23,6,0.14285714285714285
Iota,B.1.526,WGS,2021-03-28,101,0.4156378600823045
Iota,B.1.526,WGS,2021-01-31,17,0.22077922077922077
Iota,B.1.526,WGS,2021-03-14,83,0.4129353233830846
Iota,B.1.526,WGS,2020-11-01,1,0.05263157894736842
Iota,B.1.526,WGS,2021-02-21,30,0.42857142857142855
Iota,B.1.526,WGS,2020-12-13,1,0.017543859649122806
Lambda,C.37,WGS,2021-06-27,1,0.05555555555555555
